REPORT_DATE,ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS
2023-10-07,DR - Direct Response,Title,ott,440.41,41254.9,6.089974148754049,10.627549411837999
2023-03-14,ATL - Above The Line,Title,paid social,2465.34,37675.42,7.81049054932177,10.536789713560793
2023-08-14,DR - Direct Response,Brand,ott,1733.11,88668.15,7.458249592467999,11.39266730622232
2023-05-15,DR - Direct Response,Brand,ott,5040.85,53918.91,8.525528357206156,10.89525507644533
2024-04-28,DR - Direct Response,Title,ott,421.16,34034.5,6.045384389097412,10.435159376533656
2024-03-10,DR - Direct Response,Title,app,30426.78,33884.33,10.323111285908327,10.430737456345279
2023-02-15,DR - Direct Response,Brand,app,16586.89,47300.57,9.71642819004455,10.764298766318175
2023-04-15,ATL - Above The Line,Title,youtube,1648.7,14059.53,7.408348732181879,9.551126860244523
2023-07-19,DR - Direct Response,Title,paid social,2148.76,13473.8,7.673111486983873,9.508576553366494
2023-03-03,ATL - Above The Line,Brand,paid social,2482.55,115163.58,7.81744426722173,11.65411751468901
2023-06-09,DR - Direct Response,Brand,ott,779.32,178872.78,6.659704091961743,12.094435696430182
2023-11-09,ATL - Above The Line,Brand,paid social,1426.37,10859.29,7.263588869081969,9.292868296630473
2023-08-08,DR - Direct Response,Title,youtube,1949.72,14093.12,7.575953814178117,9.55351296811211
2022-12-19,DR - Direct Response,Title,youtube,58369.51,86714.75,10.97456607552475,11.370390807169944
2022-06-30,DR - Direct Response,Brand,paid social,17534.97,47077.68,9.772009478979856,10.75957552359798
2022-07-18,DR - Direct Response,Brand,display,17160.37,54333.16,9.750416206685,10.902908405728974
2023-12-15,ATL - Above The Line,Brand,display,6191.97,67759.64,8.731170056747416,11.123736774381685
2023-04-12,DR - Direct Response,Title,paid social,422.62,21654.87,6.048836826965852,9.983031828320819
2023-11-18,DR - Direct Response,Title,paid social,2946.56,38383.97,7.9887329884384375,10.555421255706399
2023-02-24,DR - Direct Response,Brand,paid social,18307.0,35503.43,9.815093401773533,10.477412756410436
2024-02-06,DR - Direct Response,Title,display,327.7,11653.68,5.795145480670174,9.363463095065478
2022-10-01,DR - Direct Response,Brand,paid social,10019.4,37815.4,9.212378294001748,10.54049814995045
2023-11-07,ATL - Above The Line,Brand,display,210164.78,95401.73,12.255651926836192,11.46586247337914
2022-09-17,DR - Direct Response,Brand,app,21587.9,19718.35,9.97993457269722,9.88935566615294
2024-01-01,DR - Direct Response,Brand,ott,40767.46,32127.37,10.615664022227676,10.377494719419351
2023-02-13,DR - Direct Response,Brand,display,4709.76,33920.18,8.457604532804572,10.431794877036609
2022-09-05,DR - Direct Response,Brand,app,18222.71,20721.39,9.810478772478698,9.938970037211757
2024-01-01,DR - Direct Response,Title,display,869.17,54358.95,6.768688594858937,10.903382948470691
2023-07-07,ATL - Above The Line,Brand,display,13357.55,13937.49,9.49991190826638,9.54240935707
2022-09-07,ATL - Above The Line,Brand,ott,10347.19,104932.32,9.244566904173308,11.561080379792465
2023-01-04,DR - Direct Response,Brand,youtube,5359.26,51664.04,8.586767760351085,10.852536622866678
2023-01-21,ATL - Above The Line,Title,paid social,34156.5,10773.73,10.438737460212643,9.28495885665335
2023-01-12,DR - Direct Response,Brand,paid social,1200.83,151376.93,7.091600674144434,11.927534836572281
2022-11-20,ATL - Above The Line,Brand,paid social,2265.71,32631.79,7.726084719960407,10.393072890069392
2023-09-09,DR - Direct Response,Brand,youtube,3772.89,13350.74,8.235861578709867,9.499401992413908
2024-02-29,ATL - Above The Line,Brand,paid social,495.13,83474.58,6.206837989157762,11.332309412975796
2022-10-22,ATL - Above The Line,Title,youtube,4783.38,45278.59,8.473111723914085,10.720611658065751
2024-01-28,DR - Direct Response,Title,display,142.68,4661.89,4.96758860455389,8.44739070656653
2023-03-23,ATL - Above The Line,Brand,youtube,21016.47,16272.06,9.95310927562649,9.69726625874286
2023-10-22,ATL - Above The Line,Title,youtube,3454.62,36474.56,8.147757170174891,10.504397726254625
2022-08-01,ATL - Above The Line,Launch,print,1240.24,3160.26,7.123866158932166,8.058725961284827
2023-04-18,ATL - Above The Line,Title,cinema,704.31,30024.31,6.558637422477438,10.309795971624277
2022-08-23,ATL - Above The Line,Title,tv,2079.46,32302.18,7.640344302090611,10.38292095637705
2024-01-30,ATL - Above The Line,Title,ctv,10999.55,8411.92,9.305700550530549,9.037523898412532
2023-06-01,ATL - Above The Line,Brand,partnership,8535.3,36166.65,9.052082937631113,10.49592035186502
2023-06-01,ATL - Above The Line,Title,bvod,888.71,27775.9,6.79089556693129,10.231960019008874
2022-10-01,ATL - Above The Line,Launch,cinema,689.64,8346.35,6.537618703927267,9.029699402204425
2022-10-01,ATL - Above The Line,Title,print,10394.19,69338.11,9.24909847814335,11.146764383852343
2023-06-12,ATL - Above The Line,Title,ctv,862.15,63882.37,6.760588488262558,11.06481435610338
2022-09-25,ATL - Above The Line,Title,ooh,3538.38,20616.23,8.171706849545863,9.933882412950608
2022-10-04,ATL - Above The Line,Launch,cinema,3970.57,22590.0,8.286916761500132,10.025306875857222
2022-10-07,ATL - Above The Line,Launch,cinema,5577.88,57118.02,8.626743318383156,10.95289244000354
2023-06-25,ATL - Above The Line,Title,cinema,14950.24,22542.88,9.612549518523053,10.023218911200235
2023-06-29,ATL - Above The Line,Title,partnership,324.93,3974.89,5.786682634383844,8.288003901397778
2024-03-18,ATL - Above The Line,Title,olv,100.85,44928.67,4.623501142672815,10.71285365727872
2024-03-31,ATL - Above The Line,Brand,ctv,1140.28,12194.56,7.039905718529728,9.408827230054913
2023-07-21,ATL - Above The Line,Title,cinema,82050.03,18646.77,11.31509664976059,9.833481846877199
2022-11-15,ATL - Above The Line,Title,online display,122192.75,118975.23,11.7133631787488,11.686679004242238
2023-07-31,ATL - Above The Line,Title,partnership,86560.7,24102.2,11.368612733443832,10.090099890747238
2022-11-27,ATL - Above The Line,Title,cinema,2241.61,27616.76,7.7153956451268,10.226214323022745
2022-11-22,ATL - Above The Line,Title,bvod,127.3,45964.76,4.8543712716215905,10.735652050480756
2023-08-12,ATL - Above The Line,Title,partnership,46.25,45765.41,3.855452653939752,10.731305694914907
2022-12-01,ATL - Above The Line,Title,tv,1048.31,10965.29,6.955888084281419,9.302581300990939
2022-12-07,ATL - Above The Line,Title,bvod,2221.1,25950.83,7.706207973687353,10.163997406338813
2022-12-15,ATL - Above The Line,Brand,ooh,33221.19,28586.75,10.410973305136467,10.26073358337369
2022-12-16,ATL - Above The Line,Brand,digital audio,15209.77,36216.81,9.629759008561043,10.497306265777256
2023-08-31,ATL - Above The Line,Title,online display,4787.47,36846.84,8.473966223932129,10.514552279888642
2023-09-01,ATL - Above The Line,Title,olv,637.21,369394.73,6.458667382790642,12.81962378739514
2023-08-29,ATL - Above The Line,Title,olv,560.63,8476.56,6.330843270088287,9.04517795153299
2022-12-20,ATL - Above The Line,Title,online display,5024.05,73678.19,8.52219068312653,11.207475677383417
2022-12-20,ATL - Above The Line,Brand,online display,11175.49,90341.71,9.321567743927003,11.411365606544813
2023-09-11,ATL - Above The Line,Title,cinema,6442.29,45192.95,8.770794558214186,10.71871850730415
2023-01-31,ATL - Above The Line,Title,print,490.69,14359.64,6.197848436606852,9.572246409854205
2023-12-03,ATL - Above The Line,Brand,ctv,10277.94,146398.38,9.237852420852194,11.894093645527704
2022-07-14,ATL - Above The Line,Launch,ooh,6850.41,3059.16,8.832209749490303,8.026222481161177
2022-07-17,ATL - Above The Line,Launch,tv,459.76,13892.81,6.132877300058306,9.539198696191711
2023-12-17,ATL - Above The Line,Title,cinema,770.91,89288.32,6.648867962917882,11.399637162847814
2023-04-04,ATL - Above The Line,Title,ctv,11004.24,19019.48,9.306126801991734,9.853271572374004
2023-12-21,ATL - Above The Line,Brand,bvod,2079.73,136718.49,7.64047407266123,11.825686587530907
2023-12-18,ATL - Above The Line,Brand,ctv,55923.05,6051.79,10.93174979917784,8.708274601749459
2024-04-01,ATL - Above The Line,Title,bvod,7846.59,9036.33,8.967961757270924,9.109119055778343
2023-07-28,ATL - Above The Line,Title,radio,1319.36,16174.79,7.1856597056698215,9.691270958980137
2023-09-10,ATL - Above The Line,Brand,print,3117.74,41901.89,8.045184353081863,10.643110077278667
2023-11-27,ATL - Above The Line,Brand,digital audio,3560.63,22065.12,8.177973584226343,10.001798679536227
2023-12-15,ATL - Above The Line,Brand,tv,852.8,16857.84,6.749696974323862,9.732630427290903
2023-12-05,ATL - Above The Line,Title,partnership,611.58,114586.39,6.417679546134743,11.649093042304479
2023-07-14,ATL - Above The Line,Title,youtube,11263.35,125795.31,9.329398150358267,11.742419290544827
2022-08-02,DR - Direct Response,Brand,youtube,14603.59,18193.48,9.589091141849915,9.808873530357843
2022-09-24,DR - Direct Response,Title,app,9443.9,4961.95,9.153230192267067,8.50975560098501
2023-05-24,ATL - Above The Line,Title,youtube,48945.78,3166.87,10.798488864385362,8.060814716738808
2024-01-17,DR - Direct Response,Title,ott,1194.37,35046.96,7.086211039873131,10.464472688201141
2023-02-01,DR - Direct Response,Title,paid social,65210.88,53228.87,11.085396939905733,10.882374983931996
2023-06-16,ATL - Above The Line,Brand,display,624.59,29366.92,6.438695204448614,10.287658201119568
2022-06-25,DR - Direct Response,Title,paid social,510.49,25676.15,6.2373280348584395,10.153356770336606
2024-03-20,ATL - Above The Line,Title,paid social,132.49,12301.64,4.894026568667641,9.417569152476236
2022-08-27,DR - Direct Response,Brand,ott,1420.29,53176.8,7.25932018890793,10.881396295005603
2023-06-23,ATL - Above The Line,Brand,display,1279.28,148396.74,7.15483408299137,11.907651380488941
2023-10-03,DR - Direct Response,Brand,paid social,8205.94,2983.72,9.012735416770772,8.001261219081929
2022-11-07,DR - Direct Response,Title,youtube,4932.07,25506.91,8.503716791281041,10.146743879124092
2022-08-21,DR - Direct Response,Title,paid social,368.68,10416.91,5.912637766562011,9.2512817193736
2024-02-03,ATL - Above The Line,Title,paid social,1563.07,6182.71,7.355046677136938,8.729673693954188
2022-08-18,DR - Direct Response,Title,paid social,1624.23,8875.78,7.3934046232097534,9.091194157613753
2022-10-09,DR - Direct Response,Brand,paid social,128.71,40345.97,4.865301189352582,10.605271577941677
2022-11-30,DR - Direct Response,Brand,app,540.59,41382.44,6.294509257616676,10.630636079792065
2023-07-26,ATL - Above The Line,Title,youtube,789.93,119264.03,6.673209468276468,11.689103438544349
2023-06-09,DR - Direct Response,Title,youtube,42235.26,27812.64,10.651034372793431,10.233281826832625
2023-10-09,DR - Direct Response,Brand,display,4486.63,4726.57,8.409080001736262,8.461166607403424
2024-02-11,DR - Direct Response,Title,paid social,10493.54,21710.6,9.258610400898727,9.985601958913051
2024-03-02,DR - Direct Response,Title,display,212.35,6863.07,5.362934009634009,8.834055839250995
2022-08-25,ATL - Above The Line,Title,paid social,27415.65,8217.58,10.218905772056589,9.014152723735604
2022-12-24,ATL - Above The Line,Brand,display,33249.79,49352.03,10.411833805200246,10.806754441153128
2023-06-08,DR - Direct Response,Title,youtube,86.16,33496.62,4.467745510076419,10.41922967051324
2022-10-21,DR - Direct Response,Brand,ott,889.07,49700.07,6.791300111318697,10.813781741028022
2023-11-22,DR - Direct Response,Title,youtube,7770.99,19261.73,8.958281523826406,9.865927419855593
2023-09-24,DR - Direct Response,Title,app,10162.1,60920.98,9.226518792703645,11.017349308122428
2023-10-03,DR - Direct Response,Brand,app,933.17,18211.31,6.8396584345144795,9.80985301805371
2022-09-19,ATL - Above The Line,Title,paid social,1829.6,84496.21,7.5123990609506786,11.344473795048689
2023-12-16,ATL - Above The Line,Brand,display,1080.31,38952.88,6.985928548035982,10.570133661228546
2024-04-09,DR - Direct Response,Brand,paid social,3876.13,22400.12,8.262850468189507,10.016866236593172
2022-10-14,DR - Direct Response,Brand,youtube,27562.72,34103.85,10.224255694248171,10.437194881897064
2022-11-29,ATL - Above The Line,Title,paid social,789.61,27079.27,6.672804799403893,10.206560697434409
2022-10-17,DR - Direct Response,Brand,display,19337.25,136669.4,9.86984027887388,11.825327466712448
2023-08-27,DR - Direct Response,Brand,app,774.6,35263.72,6.653636923368497,10.470638309727022
2024-02-04,DR - Direct Response,Title,paid social,687.66,27524.19,6.534747680422507,10.22285686438268
2023-06-26,DR - Direct Response,Brand,display,13917.01,21703.6,9.540938963898574,9.985279498630453
2024-01-24,DR - Direct Response,Title,paid social,16770.91,64224.82,9.72746074218992,11.070160589510436
2023-02-15,ATL - Above The Line,Brand,youtube,14766.25,56076.35,9.600167169970884,10.934487266669002
2023-07-26,DR - Direct Response,Title,youtube,295.37,20947.55,5.691608673724493,9.949824710544494
2022-07-25,DR - Direct Response,Title,paid social,1369.54,8650.21,7.222960101745236,9.065454474536079
2022-10-03,ATL - Above The Line,Brand,paid social,14027.82,11156.43,9.548869064071202,9.319860922676888
2022-11-14,DR - Direct Response,Brand,paid social,3422.99,22919.06,8.13856181669662,10.039767788626296
2022-11-09,DR - Direct Response,Brand,app,457.26,106660.01,6.127436708631197,11.577410953451594
2023-03-15,DR - Direct Response,Brand,display,7263.08,21450.7,8.890696933436343,9.973559175294978
2023-08-22,DR - Direct Response,Brand,ott,873.97,15192.19,6.774189600055561,9.6286025801248
2022-12-29,ATL - Above The Line,Brand,paid social,81019.32,4714.75,11.302455266390945,8.458663249225834
2022-11-11,ATL - Above The Line,Title,paid social,51624.87,125807.48,10.851778182421578,11.742516029561676
2023-01-22,ATL - Above The Line,Title,paid social,9449.29,48784.54,9.153800707847614,10.79518923645691
2023-02-09,DR - Direct Response,Brand,youtube,37046.64,61256.77,10.519959930989645,11.022845977504144
2022-08-13,DR - Direct Response,Title,youtube,3569.69,72330.67,8.180514133408956,11.189017348198384
2022-12-15,DR - Direct Response,Title,app,12643.73,23370.15,9.444995806562934,10.05925763470903
2022-11-24,DR - Direct Response,Brand,app,45734.29,30009.87,10.730625488947151,10.309314928350755
2023-02-01,ATL - Above The Line,Brand,paid social,4946.4,122699.55,8.506617465044053,11.717502113166544
2024-04-23,DR - Direct Response,Brand,paid social,2003.53,33009.68,7.603164898296335,10.404586424453303
2023-04-24,ATL - Above The Line,Title,youtube,146.41,49698.06,4.993217820059186,10.813741298424972
2022-12-12,ATL - Above The Line,Brand,youtube,2733.2,66012.11,7.913594167497892,11.097608637646609
2023-12-27,ATL - Above The Line,Title,olv,14038.83,52538.05,9.549653569244388,10.869311981614317
2022-08-05,ATL - Above The Line,Launch,digital audio,17503.83,24243.05,9.770232121830611,10.095926505434996
2022-08-03,ATL - Above The Line,Launch,cinema,7892.56,26647.56,8.973802516133746,10.190490394363007
2023-04-22,ATL - Above The Line,Title,online display,1195.39,60138.48,7.087063968312302,11.00442181001362
2022-08-14,ATL - Above The Line,Launch,ooh,89.58,60039.78,4.506233438128068,11.00277927700212
2024-01-13,ATL - Above The Line,Brand,olv,1299.08,88979.92,7.170181080017753,11.396177243708694
2024-01-10,ATL - Above The Line,Brand,paid social,1833.42,47915.0,7.514483634231753,10.777204756851221
2022-08-17,ATL - Above The Line,Launch,radio,1805.23,50152.75,7.49899707913508,10.822848566267501
2023-05-27,ATL - Above The Line,Brand,partnership,9699.15,17621.4,9.179896628289434,9.776926099068163
2022-09-16,ATL - Above The Line,Title,ooh,114402.23,15391.17,11.64748459179499,9.64161421754304
2023-06-14,ATL - Above The Line,Title,bvod,3968.95,60319.12,8.286508779143487,11.007420992069779
2023-06-13,ATL - Above The Line,Title,cinema,2147.54,15499.06,7.672543820681958,9.648599173867588
2024-03-02,ATL - Above The Line,Title,bvod,1988.99,27002.24,7.595884892580284,10.203712137787042
2022-10-04,ATL - Above The Line,Title,bvod,3975.09,109928.71,8.288054203335168,11.60759644052704
2022-10-18,ATL - Above The Line,Brand,print,712.08,93775.63,6.569593616083661,11.448670956830481
2023-07-03,ATL - Above The Line,Title,cinema,3945.17,37314.22,8.280500767256196,10.527156565300487
2024-03-19,ATL - Above The Line,Title,digital audio,7165.35,20484.26,8.877151738424901,9.927460882114241
2022-11-04,ATL - Above The Line,Title,digital audio,4636.77,24359.81,8.441988926245171,10.10073097250255
2023-08-23,ATL - Above The Line,Brand,radio,7252.91,65821.0,8.88929591281799,11.09470940793663
2023-10-06,ATL - Above The Line,Brand,olv,6948.0,26577.74,8.846353043314327,10.187866927080423
2023-10-05,ATL - Above The Line,Brand,bvod,129.67,15748.26,4.872675061001055,9.664548659023007
2023-10-20,ATL - Above The Line,Title,olv,10025.13,93325.66,9.21294996402704,11.44386109092703
2023-10-21,ATL - Above The Line,Title,ctv,945.85,33076.6,6.853140685708914,10.40661159511508
2023-02-10,ATL - Above The Line,Title,online display,439.34,15451.4,6.0875471557850265,9.645519610067739
2023-11-02,ATL - Above The Line,Brand,partnership,432.56,44569.77,6.0720301949475495,10.704833541986119
2022-07-01,ATL - Above The Line,Launch,bvod,6945.42,73025.38,8.84598169793151,11.198576024715178
2022-07-06,ATL - Above The Line,Launch,bvod,2125.01,10034.15,7.662002262559692,9.213849208801832
2023-12-07,ATL - Above The Line,Title,olv,152.52,22547.61,5.033830851699444,10.023428702232726
