ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,HOLIDAY_FLAG,LAG_3_HOLIDAY_FLAG,LEAD_3_HOLIDAY_FLAG,SEASON,CHANNEL_ATL_OR_DR,CHANNEL_CAMPAIGN_TYPE,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS
DR - Direct Response,Title,app,36165.99,129246.41,False,False,False,Summer,app_DR - Direct Response,app_Title,0.27982200820897074,4674324371.5959,10.495902103346745,11.76948375348518,0.24672101217559017,22.26535047001233
DR - Direct Response,Brand,ott,16376.84,8494.94,True,False,False,Winter,ott_DR - Direct Response,ott_Brand,1.9278346874727779,139120273.18960002,9.703684480579826,9.04734368130989,1.074263135308729,18.750849398893926
DR - Direct Response,Brand,display,13353.29,60438.08,False,False,False,Summer,display_DR - Direct Response,display_Brand,0.22094166459291892,807047209.2832,9.499592960521692,11.009391194563346,0.19962241724104637,20.508892725493617
DR - Direct Response,Brand,youtube,11223.99,6451.2,False,False,False,Winter,youtube_DR - Direct Response,youtube_Brand,1.739829799107143,72408204.288,9.325897821741462,8.772176436904779,1.0078958013564496,18.09783018364146
ATL - Above The Line,Brand,display,25715.87,149270.35,False,False,False,Winter,display_ATL - Above The Line,display_Brand,0.1722771468010894,3838616915.4545,10.154902475767248,11.913521069600591,0.15894813657916737,22.068377960659728
ATL - Above The Line,Brand,ott,1392.78,17905.01,False,False,False,Summer,ott_ATL - Above The Line,ott_Brand,0.07778716683207662,24937739.8278,7.239774759640453,9.792891689665966,0.07491001962885226,17.03189290982286
DR - Direct Response,Brand,youtube,275.15,257854.62,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.0010670741520939202,70948698.69299999,5.620944196347197,12.460155094859191,0.0010665052331540487,18.07746763431288
DR - Direct Response,Brand,app,3596.94,156009.52,False,False,False,Winter,app_DR - Direct Response,app_Brand,0.02305590069118859,561156882.8687999,8.18811673844036,11.957678719855412,0.02279412935847168,20.145511074782107
ATL - Above The Line,Title,youtube,725.99,24777.44,False,False,False,Spring,youtube_ATL - Above The Line,youtube_Title,0.029300444275114784,17988173.665599998,6.588912722280732,10.11772919920629,0.02887939117868611,16.705225136943447
ATL - Above The Line,Title,youtube,472.93,13398.26,False,False,False,Summer,youtube_ATL - Above The Line,youtube_Title,0.03529786703646593,6336439.1018,6.161059631464517,9.50295476053351,0.034689179550645835,15.661827670575493
DR - Direct Response,Brand,paid social,865.38,33516.6,False,True,False,Winter,paid social_DR - Direct Response,paid social_Brand,0.02581944469307746,29004595.308,6.764323611394486,10.41982595298734,0.025491751431001883,17.18296486877131
DR - Direct Response,Brand,pmax,281907.08,23011.28,False,False,False,Summer,pmax_DR - Direct Response,pmax_Brand,12.250821336318538,6487042751.8624,12.549336339337767,10.043783265473909,2.5840595381577587,22.593072601700147
DR - Direct Response,Brand,app,4060.22,18428.79,False,False,False,Fall,app_DR - Direct Response,app_Brand,0.22031940241328918,74824941.7338,8.309238700067754,9.821723656133406,0.19911262973694374,18.13066184636763
ATL - Above The Line,Brand,paid social,6103.01,5225.8,False,False,False,Spring,paid social_ATL - Above The Line,paid social_Brand,1.1678613800757778,31893109.658000004,8.716701211232937,8.561554515114992,0.7737411424537715,17.277900577597023
DR - Direct Response,Brand,app,349.64,16454.34,False,True,False,Fall,app_DR - Direct Response,app_Brand,0.02124910509932334,5753095.4376,5.859760056110554,9.708405323576617,0.021026490911959305,15.565248778715535
DR - Direct Response,Title,app,113.89,9051.05,False,False,False,Fall,app_DR - Direct Response,app_Title,0.01258307047248662,1030824.0844999999,4.743975148865274,9.110746530379357,0.01250456154415541,13.845870092446793
DR - Direct Response,Brand,youtube,724.06,47941.47,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.015102999553413776,34712500.768199995,6.586254410051058,10.777757029397879,0.014990084737794245,17.362610461535613
ATL - Above The Line,Title,cinema,42585.14,74494.06,False,False,False,Spring,cinema_ATL - Above The Line,cinema_Title,0.571658196640108,3172339974.2683997,10.659284127206304,11.218488093444298,0.45213123820243384,21.87773531507286
ATL - Above The Line,Title,ooh,5806.07,57950.13,False,False,False,Winter,ooh_ATL - Above The Line,ooh_Title,0.10019080198784713,336462511.2891,8.666831419716479,10.967355348146377,0.09548362111509942,19.63399729605586
ATL - Above The Line,Title,cinema,9355.9,38864.54,False,True,False,Fall,cinema_ATL - Above The Line,cinema_Title,0.24073101083918655,363612749.786,9.14386931803274,10.567863275817121,0.2157007307857351,19.711599987821042
ATL - Above The Line,Title,digital audio,12045.1,11719.14,False,False,False,Winter,digital audio_ATL - Above The Line,digital audio_Title,1.0278143276725085,141158213.214,9.396496235080084,9.369064008452149,0.7069585271354605,18.765391905897896
ATL - Above The Line,Title,online display,1092.13,33875.7,False,False,False,Fall,online display_ATL - Above The Line,online display_Title,0.03223933379974436,36996668.241000004,6.996800419804716,10.430482741424647,0.03173055276845323,17.426338446042895
ATL - Above The Line,Brand,print,38893.96,61057.73,False,False,False,Fall,print_ATL - Above The Line,print_Brand,0.6370030461335526,2374776908.3108,10.568619958230524,11.019591466858675,0.4928671591896811,21.588169337099274
ATL - Above The Line,Title,ooh,1013.39,15312.86,False,False,False,Summer,ooh_ATL - Above The Line,ooh_Title,0.06617901554641001,15517899.1954,6.922042725590207,9.636513579669677,0.06408124367692705,16.55750476687778
ATL - Above The Line,Title,ooh,40197.75,31063.24,False,True,False,Summer,ooh_ATL - Above The Line,ooh_Title,1.2940617269801862,1248672355.71,10.601591179596305,10.343812597366721,0.8303239263574518,20.94534670918517
ATL - Above The Line,Title,cinema,7056.12,23826.2,False,False,False,Spring,cinema_ATL - Above The Line,cinema_Title,0.2961496168083874,168120526.344,8.861792315249058,10.078583064238343,0.25939803633501407,18.940191704808143
ATL - Above The Line,Brand,bvod,125.72,146060.85,False,False,False,Fall,bvod_ATL - Above The Line,bvod_Brand,0.0008607371516734292,18362770.062,4.841979928066116,11.891785441121547,0.0008603669298784982,16.72583586107077
ATL - Above The Line,Title,bvod,823.13,64765.87,False,False,False,Summer,bvod_ATL - Above The Line,bvod_Title,0.012709317422895732,53310730.5731,6.71432828445586,11.078549486167532,0.01262923188936302,17.79164821170422
ATL - Above The Line,Title,tv,126.65,50788.25,False,False,False,Summer,tv_ATL - Above The Line,tv_Title,0.002493687024065606,6432331.862500001,4.849292143687493,10.835439996999906,0.0024905829459072816,15.676847839512474
ATL - Above The Line,Title,tv,25926.88,4927.6,False,False,False,Summer,tv_ATL - Above The Line,tv_Title,5.261563438590795,127757293.88800001,10.1630741166095,8.502810251048784,1.8344299045031338,18.66564288825927
ATL - Above The Line,Title,tv,3037.04,32787.17,False,False,False,Summer,tv_ATL - Above The Line,tv_Title,0.09262891551786873,99575946.77679999,8.018967849625986,10.397823058583196,0.08858664150012158,18.41643120520712
ATL - Above The Line,Brand,radio,56.89,23599.03,False,True,False,Fall,radio_ATL - Above The Line,radio_Brand,0.002410692303878592,1342548.8166999999,4.058544658090914,10.069003262199335,0.0024077912466221106,14.11008121208824
ATL - Above The Line,Brand,partnership,6257.38,23395.32,False,False,False,Summer,partnership_ATL - Above The Line,partnership_Brand,0.26746289428825937,146393407.4616,8.741676644660792,10.060334024021097,0.23701718133142136,18.80180813430847
ATL - Above The Line,Brand,digital audio,1204.35,5746.5,False,False,False,Summer,digital audio_ATL - Above The Line,digital audio_Brand,0.20957974419211692,6920797.274999999,7.094525260181988,8.656520256637336,0.1902729804299986,15.75004167859963
ATL - Above The Line,Title,bvod,218.11,9259.59,False,False,False,Winter,bvod_ATL - Above The Line,bvod_Title,0.02355503861402071,2019609.1749000002,5.389573886819589,9.133523040513325,0.0232818995771707,14.518415068031054
ATL - Above The Line,Brand,ooh,65647.27,25750.7,False,False,False,Winter,ooh_ATL - Above The Line,ooh_Brand,2.549339241263344,1690463155.5890002,11.09206652751777,10.156255923330171,1.266761456941538,21.248268385487847
ATL - Above The Line,Brand,partnership,3854.28,84299.23,False,False,False,Fall,partnership_ATL - Above The Line,partnership_Brand,0.045721414062738185,324912836.2044,8.257198916304013,11.342139872337352,0.04470699562133531,19.599067511106547
ATL - Above The Line,Brand,radio,1869.89,15247.13,False,True,False,Winter,radio_ATL - Above The Line,radio_Brand,0.12263881792835768,28510455.9157,7.534169532455976,9.632212151565929,0.11568200152100773,17.16578148726692
ATL - Above The Line,Brand,bvod,1544.28,18458.91,False,False,False,Fall,bvod_ATL - Above The Line,bvod_Brand,0.08366041115103763,28505725.5348,7.342960402685177,9.823356632638674,0.08034458009104627,17.165615556100555
ATL - Above The Line,Brand,tv,206.81,164531.8,False,False,False,Fall,tv_ATL - Above The Line,tv_Brand,0.001256960660492379,34026821.558,5.336624200702623,12.010865221408865,0.001256171346796307,17.342659670328075
ATL - Above The Line,Title,bvod,301.43,20470.24,True,False,False,Winter,bvod_ATL - Above The Line,bvod_Title,0.014725279234635255,6170344.443200001,5.71184984573396,9.926776253274003,0.014617915005915355,15.635265381867
ATL - Above The Line,Brand,partnership,32292.45,24227.97,False,False,False,Fall,partnership_ATL - Above The Line,partnership_Brand,1.332858262578334,782380509.8265,10.382619702269102,10.095304303621017,0.8470942379054106,20.477851766899303
ATL - Above The Line,Title,bvod,1350.08,24559.36,False,False,True,Fall,bvod_ATL - Above The Line,bvod_Title,0.05497211653723875,33157100.7488,7.20865955160304,10.108889040134107,0.05351433675623339,17.31676748238505
ATL - Above The Line,Title,digital audio,3304.76,7150.28,False,False,False,Fall,digital audio_ATL - Above The Line,digital audio_Title,0.46218609620881984,23629959.3328,8.103421680464498,8.875046640644731,0.3799326420155788,16.978025970482037
ATL - Above The Line,Title,bvod,79.3,48920.26,False,False,False,Summer,bvod_ATL - Above The Line,bvod_Title,0.0016210052849269401,3879376.6180000002,4.385769620952716,10.797967345806297,0.0016196928739520555,15.171185291000802
ATL - Above The Line,Brand,bvod,294.15,14322.81,False,False,False,Winter,bvod_ATL - Above The Line,bvod_Brand,0.020537171127732616,4213054.5615,5.687483701686698,9.569678466579079,0.020329127031388634,15.253698728982428
ATL - Above The Line,Brand,cinema,9547.27,26749.67,False,False,False,Winter,cinema_ATL - Above The Line,cinema_Brand,0.3569116927423778,255386321.9009,9.16411526523234,10.19431479873946,0.30521130337958546,19.358287948448663
ATL - Above The Line,Title,ooh,6279.61,43050.99,False,False,False,Spring,ooh_ATL - Above The Line,ooh_Title,0.14586447373219524,270343427.3139,8.745222388503029,10.670163734106916,0.13615935103066037,19.415203665429154
ATL - Above The Line,Brand,cinema,75219.58,193456.48,False,False,False,Winter,cinema_ATL - Above The Line,cinema_Brand,0.38881912872600594,14551715173.8784,11.228180142709835,12.172813025703183,0.3284538383933264,23.400974705051382
ATL - Above The Line,Brand,digital audio,35859.06,7351.98,False,False,False,Winter,digital audio_ATL - Above The Line,digital audio_Brand,4.877469742844784,263635091.93879998,10.487379420331177,8.902860952214283,1.7711263534553803,19.390076481241543
ATL - Above The Line,Brand,cinema,2094.03,65644.44,False,False,False,Winter,cinema_ATL - Above The Line,cinema_Brand,0.03189957900471083,137461426.69320002,7.64732315206278,11.092023418064919,0.0314013551587437,18.738853909848523
ATL - Above The Line,Title,olv,7457.51,65891.22,False,False,False,Winter,olv_ATL - Above The Line,olv_Title,0.11317911551797037,491384432.0622,8.917110941345248,11.095775655858118,0.10721998973002222,20.012737338799468
ATL - Above The Line,Title,ctv,1793.29,14534.98,False,False,False,Winter,ctv_ATL - Above The Line,ctv_Title,0.12337753474720983,26065434.284199998,7.4923646794990555,9.58438223418073,0.1163398033616838,17.076120675995025
ATL - Above The Line,Title,partnership,129607.14,50298.75,False,False,False,Fall,partnership_ATL - Above The Line,partnership_Title,2.576746738239022,6519077133.075,11.772270869569907,10.825755385896553,1.2744536549295988,22.597998659013168
ATL - Above The Line,Title,ctv,25267.71,143313.73,False,False,False,Winter,ctv_ATL - Above The Line,ctv_Title,0.17631046236812062,3621209768.6583,10.137322150404895,11.87279839988042,0.1623828132472809,22.010073997468222
ATL - Above The Line,Launch,paid social,4313.78,12799.71,False,False,False,Summer,paid social_ATL - Above The Line,paid social_Launch,0.33702169814784866,55215133.00379999,8.369801617281484,9.457255917119374,0.29044452696930584,17.826747640405998
ATL - Above The Line,Brand,display,4559.65,35123.66,False,False,False,Spring,display_ATL - Above The Line,display_Brand,0.12981705209536817,160151596.319,8.42522043620967,10.466658726873895,0.1220557188163407,18.891631407862928
ATL - Above The Line,Title,youtube,43099.75,41375.76,False,False,False,Fall,youtube_ATL - Above The Line,youtube_Title,1.0416666666666665,1783284912.0600002,10.671295677332548,10.630474649539009,0.7137664677626809,21.301722957262466
DR - Direct Response,Title,app,9040.2,47108.8,False,False,False,Spring,app_DR - Direct Response,app_Title,0.19190045172027306,425872973.76000005,9.109547187939434,10.760236326301929,0.1755490514982093,19.869651678454204
DR - Direct Response,Brand,paid social,52925.67,59637.0,False,False,False,Winter,paid social_DR - Direct Response,paid social_Brand,0.8874636551134363,3156328181.79,10.876662649591218,10.996048233775802,0.6352339463866115,21.872675221466103
DR - Direct Response,Brand,pmax,60.56,32573.04,False,False,False,Fall,pmax_DR - Direct Response,pmax_Brand,0.0018592062638304561,1972623.3024000002,4.120012308970678,10.391270931105982,0.0018574800790892173,14.494875347409918
ATL - Above The Line,Brand,youtube,7301.34,46138.84,False,True,False,Fall,youtube_ATL - Above The Line,youtube_Brand,0.15824715142383294,336875358.0456,8.89595012371717,10.739432064014753,0.14690778593221626,19.63522356543951
DR - Direct Response,Title,ott,1252.52,11050.57,False,False,False,Spring,ott_DR - Direct Response,ott_Title,0.11334437952069441,13841059.9364,7.133710872796153,9.31032777830125,0.10736843999645398,16.443150162470115
DR - Direct Response,Brand,ott,75628.39,32497.95,False,False,False,Fall,ott_DR - Direct Response,ott_Brand,2.3271741756018454,2457767636.8005,11.233600243235108,10.388963060103617,1.2021233478156517,21.62251931058694
ATL - Above The Line,Brand,paid social,51770.18,17097.22,False,False,False,Summer,paid social_ATL - Above The Line,paid social_Brand,3.02798817585549,885126156.8996,10.854588902759618,9.746729643505388,1.3932670393642939,20.601240744111717
DR - Direct Response,Title,paid social,3369.62,8029.92,False,False,True,Winter,paid social_DR - Direct Response,paid social_Title,0.4196330723095622,27057779.0304,8.122851982685978,8.99105437073927,0.35039843844019497,17.11348513855367
