REPORT_DATE,ATL_OR_DR,CAMPAIGN_TYPE ,CHANNEL,COST,FREE TRIALS
9/16/2022,ATL - Above The Line,Brand,youtube,1505.46,80261.38
10/25/2023,DR - Direct Response,Brand,paid social,681.55,8255.47
4/6/2023,DR - Direct Response,Brand,paid social,9548.93,18195.98
4/5/2024,DR - Direct Response,Brand,paid social,2446.67,16317.62
12/15/2023,DR - Direct Response,Title,ott,3374.07,39375.69
11/24/2022,ATL - Above The Line,Title,paid social,22689.11,59852.51
2/20/2023,DR - Direct Response,Brand,app,2585.66,6246.28
9/27/2023,DR - Direct Response,Brand,display,3263.06,27416.08
7/14/2022,DR - Direct Response,Title,paid social,1075.89,65931.27
11/4/2023,DR - Direct Response,Brand,app,6910.38,4290.26
12/17/2022,DR - Direct Response,Title,app,5971.37,25844.49
2/28/2024,DR - Direct Response,Brand,display,16142.4,8143.83
12/8/2023,ATL - Above The Line,Title,display,1116.49,14486.19
10/19/2022,ATL - Above The Line,Title,paid social,1389.8,2234.8
10/4/2023,ATL - Above The Line,Title,youtube,13268.01,111450.88
10/12/2022,ATL - Above The Line,Brand,display,5006.71,19293.9
3/21/2024,DR - Direct Response,Brand,youtube,618.65,12269
4/9/2024,ATL - Above The Line,Brand,ott,33578.61,38318.47
4/19/2024,DR - Direct Response,Brand,paid social,148.05,9691.54
5/10/2023,DR - Direct Response,Title,youtube,13081.27,8811.3
3/24/2024,DR - Direct Response,Brand,paid social,323.61,125402.79
8/9/2022,ATL - Above The Line,Title,paid social,95528.12,169145.18
1/30/2023,DR - Direct Response,Brand,youtube,195.44,15223.61
1/15/2023,DR - Direct Response,Brand,youtube,25415.73,80417.44
12/26/2023,DR - Direct Response,Brand,ott,2740.6,39400.89
9/29/2022,DR - Direct Response,Brand,display,1638.54,6676.68
6/12/2023,ATL - Above The Line,Title,youtube,4437.87,10867.47
8/17/2022,DR - Direct Response,Title,youtube,9935.6,130637.14
2/16/2023,DR - Direct Response,Brand,display,620.68,6590.43
8/12/2022,DR - Direct Response,Title,app,728.34,271647.97
9/5/2023,ATL - Above The Line,Title,youtube,10258.24,15543.01
10/11/2023,ATL - Above The Line,Title,youtube,145.69,134589.25
1/6/2023,DR - Direct Response,Title,youtube,1106.26,20291.55
6/5/2023,ATL - Above The Line,Brand,display,768190.97,61496.46
4/15/2023,ATL - Above The Line,Title,ooh,553.36,111708.18
1/2/2024,ATL - Above The Line,Title,online display,25212.5,111140.52
8/14/2022,ATL - Above The Line,Launch,olv,1102.83,15341.61
4/30/2023,ATL - Above The Line,Title,partnership,7959.51,11666.59
4/28/2023,ATL - Above The Line,Brand,print,10346.59,25412.16
1/19/2024,ATL - Above The Line,Brand,tv,24369.25,7480.59
5/21/2023,ATL - Above The Line,Title,partnership,2212.38,35046.04
5/15/2023,ATL - Above The Line,Title,bvod,115066.64,12102.72
8/27/2022,ATL - Above The Line,Launch,olv,1096.11,81665.53
5/22/2023,ATL - Above The Line,Brand,partnership,4846.72,15562.5
5/27/2023,ATL - Above The Line,Brand,digital audio,4944.42,4802.86
5/30/2023,ATL - Above The Line,Brand,digital audio,419.1,112369.12
6/22/2023,ATL - Above The Line,Title,bvod,1895.58,33135.3
10/13/2022,ATL - Above The Line,Title,print,4250.62,28386.25
10/15/2022,ATL - Above The Line,Brand,online display,1455.78,82628.28
10/17/2022,ATL - Above The Line,Title,cinema,260200.54,66080.06
7/8/2023,ATL - Above The Line,Brand,radio,698.93,12839.8
7/23/2023,ATL - Above The Line,Title,bvod,26693.43,17558.8
4/9/2024,ATL - Above The Line,Title,bvod,14901.46,9028.6
4/2/2024,ATL - Above The Line,Title,cinema,3097.23,6346.15
4/4/2024,ATL - Above The Line,Title,cinema,666.18,49254.78
11/7/2022,ATL - Above The Line,Title,ooh,793.59,40855.46
11/16/2022,ATL - Above The Line,Title,radio,1246.81,59132.95
11/20/2022,ATL - Above The Line,Title,olv,126.47,99695.73
8/5/2023,ATL - Above The Line,Brand,partnership,519.05,59947.83
11/25/2022,ATL - Above The Line,Brand,cinema,218.63,65544.26
11/23/2022,ATL - Above The Line,Title,radio,36048.48,3429.81
8/9/2023,ATL - Above The Line,Brand,print,9697.5,20262.64
8/10/2023,ATL - Above The Line,Title,online display,13121.22,72540.52
8/29/2023,ATL - Above The Line,Brand,digital audio,9192.47,8541.86
12/23/2022,ATL - Above The Line,Title,ooh,4292.68,30223.76
10/3/2023,ATL - Above The Line,Title,bvod,44349.03,46418.65
10/22/2023,ATL - Above The Line,Brand,print,1054.52,42985.43
2/11/2023,ATL - Above The Line,Title,print,3849.99,39908.23
10/28/2023,ATL - Above The Line,Title,olv,12231.17,50268.94
10/27/2023,ATL - Above The Line,Title,digital audio,292.5,33048.21
10/26/2023,ATL - Above The Line,Brand,bvod,849750.37,6355.86
2/22/2023,ATL - Above The Line,Title,online display,3343.75,45839.91
11/10/2023,ATL - Above The Line,Title,ooh,4103.43,36681.82
6/20/2022,ATL - Above The Line,Launch,bvod,30698.78,6440.44
12/1/2023,ATL - Above The Line,Brand,online display,16560.91,110007.24
3/23/2023,ATL - Above The Line,Title,ctv,3401.65,47092.68
7/13/2022,ATL - Above The Line,Launch,bvod,4016.52,6904.71
11/28/2023,ATL - Above The Line,Brand,ooh,210.24,12146.15
7/12/2022,ATL - Above The Line,Launch,cinema,1163.11,15657.39
3/29/2023,ATL - Above The Line,Title,print,8077.69,15646.22
12/15/2023,ATL - Above The Line,Title,online display,7076.41,36988.6
12/11/2023,ATL - Above The Line,Title,partnership,28782.33,10354.38
12/22/2023,ATL - Above The Line,Brand,olv,2554.92,85472.52
7/29/2022,ATL - Above The Line,Launch,online display,259.62,78697.81
10/17/2022,ATL - Above The Line,Title,digital audio,21390.61,51308.33
7/16/2023,ATL - Above The Line,Brand,partnership,42423.54,28819.63
11/24/2022,ATL - Above The Line,Brand,radio,16068.83,70593.29
1/29/2023,ATL - Above The Line,Brand,ooh,2363.56,20903.35
10/24/2023,ATL - Above The Line,Title,olv,20919.26,13330.12
11/23/2023,ATL - Above The Line,Title,cinema,1548110.72,90953.94
3/26/2023,ATL - Above The Line,Title,bvod,3909.39,37908.51
3/23/2023,ATL - Above The Line,Title,partnership,297.55,13881.79
12/9/2023,ATL - Above The Line,Brand,olv,1102.16,18132.22
12/11/2023,ATL - Above The Line,Title,online display,9821.05,13171.44
1/11/2024,ATL - Above The Line,Title,youtube,175.31,209538.62
5/27/2023,ATL - Above The Line,Brand,display,4311.59,27682.3
8/25/2023,DR - Direct Response,Brand,ott,6309.43,32295.44
10/11/2023,DR - Direct Response,Title,ott,50727.04,56829.73
6/4/2023,ATL - Above The Line,Title,paid social,33800.01,8147.29
2/15/2023,ATL - Above The Line,Title,paid social,15121.61,82806.86
4/21/2023,ATL - Above The Line,Brand,display,64.05,14984.52
6/7/2023,DR - Direct Response,Brand,display,16744.19,172806.86
1/12/2023,DR - Direct Response,Brand,ott,11347.5,20147.67
5/31/2023,DR - Direct Response,Brand,ott,5040.55,78056.07
3/27/2024,ATL - Above The Line,Title,paid social,139.8,2253.34
1/2/2024,DR - Direct Response,Title,display,781.48,8482.74
11/12/2022,DR - Direct Response,Title,paid social,386.5,20536.36
12/10/2023,ATL - Above The Line,Title,display,83.61,3596
7/26/2022,DR - Direct Response,Title,app,3159.04,50368.45
10/29/2023,DR - Direct Response,Title,display,752.35,37734.59
11/28/2023,DR - Direct Response,Brand,paid social,362950.19,10205.13
8/23/2023,DR - Direct Response,Title,app,2341.74,27130.98
7/21/2023,DR - Direct Response,Title,app,32811.64,61903.27
9/25/2022,DR - Direct Response,Brand,app,186.98,3344.58
6/6/2023,DR - Direct Response,Brand,app,1219.82,7685.87
1/17/2023,DR - Direct Response,Brand,app,3782.68,19699.47
8/25/2023,DR - Direct Response,Brand,pmax,616.49,28232.6
9/3/2022,DR - Direct Response,Title,app,1482.08,25994.78
3/11/2024,ATL - Above The Line,Title,paid social,2142.82,67264.88
10/19/2023,DR - Direct Response,Brand,ott,2081.98,44492.55
2/3/2024,DR - Direct Response,Title,display,90383.41,55445.57
8/9/2022,DR - Direct Response,Title,paid social,6285.45,6839.05
1/2/2024,DR - Direct Response,Brand,display,7546.3,31878.76
12/3/2022,DR - Direct Response,Brand,paid social,8411.66,20259.45
11/30/2022,DR - Direct Response,Brand,paid social,9595.88,119477.64
3/10/2024,DR - Direct Response,Title,display,2734.41,32838.45
1/1/2023,ATL - Above The Line,Title,paid social,1779.93,14092.28
2/19/2023,DR - Direct Response,Title,paid social,4291.5,64827.81
11/6/2023,DR - Direct Response,Title,youtube,25625.48,48504.95
9/21/2023,DR - Direct Response,Brand,display,24249.96,12092.95
10/6/2022,DR - Direct Response,Brand,app,2057.73,19436.45
8/7/2022,DR - Direct Response,Brand,ott,12698.77,19771.56
7/6/2022,ATL - Above The Line,Brand,paid social,2235.13,94426
11/3/2023,DR - Direct Response,Brand,app,3375.92,33802.43
6/23/2022,ATL - Above The Line,Brand,ott,1350.95,57147.73
10/11/2022,ATL - Above The Line,Brand,youtube,2287.95,16809.35
5/17/2023,ATL - Above The Line,Title,youtube,35753.95,38570.38
10/30/2022,DR - Direct Response,Brand,app,3752.24,101895.05
3/10/2023,DR - Direct Response,Brand,display,4054.06,19192.61
7/15/2022,DR - Direct Response,Brand,display,233,30944.09
7/27/2022,ATL - Above The Line,Brand,display,1817.27,7023.75
11/5/2023,ATL - Above The Line,Title,youtube,2054.33,12792.18
1/6/2024,DR - Direct Response,Brand,display,710.99,19712.23
2/19/2024,DR - Direct Response,Title,display,3302.36,9513.09
7/26/2022,DR - Direct Response,Title,youtube,1463.52,103815.14
9/10/2023,DR - Direct Response,Brand,pmax,3669.02,11895.6
7/2/2022,DR - Direct Response,Title,youtube,3954.47,60693.43
2/21/2023,DR - Direct Response,Title,youtube,565.74,33250.77
1/13/2024,DR - Direct Response,Brand,pmax,1546.3,28435.17
8/3/2023,DR - Direct Response,Title,youtube,3651.7,122399.84
8/18/2022,DR - Direct Response,Brand,youtube,26929.36,2855.7
8/6/2022,ATL - Above The Line,Launch,olv,5047.6,22643.9
1/7/2024,ATL - Above The Line,Title,online display,961.48,9328.46
4/26/2023,ATL - Above The Line,Title,online display,6525.66,3855.09
4/20/2023,ATL - Above The Line,Title,bvod,69247.99,8317.62
8/19/2022,ATL - Above The Line,Launch,online display,16613.34,28049.53
1/18/2024,ATL - Above The Line,Brand,paid social,8532.03,13318.65
8/26/2022,ATL - Above The Line,Title,cinema,11766.26,67760.47
8/27/2022,ATL - Above The Line,Launch,digital audio,42720.52,22246.77
1/28/2024,ATL - Above The Line,Brand,tv,22132.8,19905.03
1/29/2024,ATL - Above The Line,Brand,tv,8833.45,19994.22
8/27/2022,ATL - Above The Line,Launch,online display,21855.51,24975.46
5/28/2023,ATL - Above The Line,Title,ooh,450.74,18118.83
5/24/2023,ATL - Above The Line,Brand,radio,210.96,11738.59
9/14/2022,ATL - Above The Line,Brand,print,4216.88,74353.24
9/13/2022,ATL - Above The Line,Brand,bvod,3594.84,14742.29
5/30/2023,ATL - Above The Line,Title,ooh,1189.77,18765.28
2/15/2024,ATL - Above The Line,Title,digital audio,14100.53,42409.51
10/2/2022,ATL - Above The Line,Launch,cinema,110.03,37954.1
9/26/2022,ATL - Above The Line,Launch,paid social,1209.56,11252.29
6/13/2023,ATL - Above The Line,Title,tv,1323.36,58787.17
9/29/2022,ATL - Above The Line,Brand,online display,165.62,47274.06
6/14/2023,ATL - Above The Line,Title,ctv,47160.33,32956.55
3/17/2024,ATL - Above The Line,Title,online display,273.12,17887.02
7/12/2023,ATL - Above The Line,Brand,radio,1098.08,18333.59
4/15/2024,ATL - Above The Line,Title,ctv,16353.69,22517.25
7/24/2023,ATL - Above The Line,Title,digital audio,10192.54,8013.8
11/16/2022,ATL - Above The Line,Title,ctv,429.66,26504.03
11/20/2022,ATL - Above The Line,Title,tv,10885.57,67454.55
12/4/2022,ATL - Above The Line,Brand,bvod,5358.04,66398.61
12/1/2022,ATL - Above The Line,Brand,bvod,214157.48,18815.69
11/29/2022,ATL - Above The Line,Title,cinema,6584.06,80154
12/6/2022,ATL - Above The Line,Title,bvod,2461.04,186473.64
12/10/2022,ATL - Above The Line,Brand,bvod,676.74,20076.08
9/3/2023,ATL - Above The Line,Title,cinema,828.74,55161.57
9/2/2023,ATL - Above The Line,Title,cinema,715.34,2849.38
12/23/2022,ATL - Above The Line,Brand,radio,37727.68,7805.05
1/7/2023,ATL - Above The Line,Title,cinema,3280.4,30207.08
10/6/2023,ATL - Above The Line,Brand,bvod,8809.35,10043.62
1/28/2023,ATL - Above The Line,Brand,ooh,48851.3,213147.89
10/12/2023,ATL - Above The Line,Brand,online display,44.98,50216.88
10/21/2023,ATL - Above The Line,Brand,olv,31942.13,72631.9
10/23/2023,ATL - Above The Line,Title,radio,3509.67,26777.7
6/20/2022,ATL - Above The Line,Launch,paid social,6964.33,10079.19
11/21/2023,ATL - Above The Line,Title,digital audio,711.94,16384.24
7/4/2022,ATL - Above The Line,Launch,online display,812.62,35581.44
12/5/2023,ATL - Above The Line,Brand,olv,7674.53,14539.35
7/24/2022,ATL - Above The Line,Launch,cinema,235046.33,54048.56
4/5/2023,ATL - Above The Line,Title,online display,19424.46,56273.64
10/28/2022,ATL - Above The Line,Title,bvod,31181.57,27706.83
12/1/2022,ATL - Above The Line,Brand,paid social,2245.58,4417.55
9/4/2023,ATL - Above The Line,Brand,partnership,1074.81,153945.47
1/19/2023,ATL - Above The Line,Brand,tv,775.82,22272.96
10/13/2023,ATL - Above The Line,Brand,online display,1315.46,417408.67
10/12/2023,ATL - Above The Line,Title,ctv,78.1,53046.6
12/22/2023,ATL - Above The Line,Brand,radio,858.16,22333.76
12/18/2023,ATL - Above The Line,Brand,tv,1154.98,43200.17
7/26/2023,DR - Direct Response,Brand,youtube,2314.06,3637.71
5/27/2023,DR - Direct Response,Title,app,4028.29,77161.1
4/5/2024,DR - Direct Response,Title,app,6108.99,361877.03
8/16/2022,DR - Direct Response,Brand,youtube,3091.29,3391.25
2/17/2023,DR - Direct Response,Title,paid social,1111.84,20664.43
10/22/2022,DR - Direct Response,Title,youtube,91.78,24804.61
3/27/2024,ATL - Above The Line,Title,ott,1124.21,66322.56
8/17/2022,DR - Direct Response,Brand,ott,548.94,227912.01
7/4/2022,DR - Direct Response,Brand,paid social,7365.38,40476.05
12/22/2023,DR - Direct Response,Brand,display,16392.34,236248.2
2/23/2024,DR - Direct Response,Title,display,17282.11,32708.18
12/12/2023,DR - Direct Response,Title,display,12451.57,43356.52
2/5/2024,DR - Direct Response,Brand,ott,2495.56,38317.26
10/31/2022,ATL - Above The Line,Brand,paid social,1237.87,93750.19
1/4/2023,DR - Direct Response,Brand,ott,824.48,18049.14
9/10/2023,DR - Direct Response,Title,ott,208.98,62640.86
4/6/2024,ATL - Above The Line,Title,display,19026.79,8022.13
12/1/2023,ATL - Above The Line,Title,paid social,2316.77,20724.72
7/22/2022,DR - Direct Response,Title,paid social,334.83,14556.44
8/29/2022,ATL - Above The Line,Brand,display,714.4,30111.51
3/25/2023,DR - Direct Response,Brand,paid social,664.06,20078.65
6/17/2022,ATL - Above The Line,Title,paid social,3432.16,85815.86
1/25/2024,ATL - Above The Line,Title,paid social,21809.23,11420.22
10/16/2022,DR - Direct Response,Brand,paid social,1694.52,4855.86
8/24/2023,DR - Direct Response,Title,paid social,54.46,7066.3
5/16/2023,ATL - Above The Line,Title,paid social,2257.04,74725.8
1/12/2024,ATL - Above The Line,Title,paid social,2395.51,10425.18
7/7/2022,ATL - Above The Line,Brand,display,2116.03,41088.06
3/3/2023,ATL - Above The Line,Title,paid social,1023.21,20512.06
2/2/2023,DR - Direct Response,Brand,ott,4702.11,63016.27
9/25/2023,DR - Direct Response,Brand,display,3578.4,21872.42
4/28/2024,ATL - Above The Line,Title,ott,3036.52,441113.59
8/18/2023,DR - Direct Response,Title,ott,6688.28,185022.8
3/20/2024,DR - Direct Response,Title,display,1461.8,20096.17
2/25/2024,DR - Direct Response,Title,youtube,1319.47,17517.41
5/26/2023,ATL - Above The Line,Title,youtube,38347.28,638027.3
10/24/2022,ATL - Above The Line,Title,paid social,8716.16,9342.78
3/30/2023,DR - Direct Response,Brand,paid social,14128.39,26088.5
9/17/2022,DR - Direct Response,Brand,ott,29040.06,28196.53
12/2/2023,ATL - Above The Line,Brand,display,8206.04,27504.17
11/27/2023,DR - Direct Response,Title,youtube,16967.37,4819.97
8/10/2022,DR - Direct Response,Brand,display,183.56,45366.36
9/16/2023,DR - Direct Response,Title,paid social,4590.7,10416.9
7/8/2023,ATL - Above The Line,Title,youtube,2283.52,116392.54
10/14/2022,ATL - Above The Line,Title,youtube,65613.89,6400.4
2/25/2023,DR - Direct Response,Title,app,16944.63,29263.08
10/23/2022,DR - Direct Response,Title,youtube,1017.72,2985.99
7/9/2022,DR - Direct Response,Brand,display,6224.12,3176.73
8/11/2022,DR - Direct Response,Title,youtube,4298.21,11879.56
2/10/2024,DR - Direct Response,Brand,youtube,7211,13686.14
9/1/2023,ATL - Above The Line,Title,youtube,504.85,119916.38
1/2/2023,DR - Direct Response,Title,app,6082.21,26468.87
3/19/2023,DR - Direct Response,Title,youtube,2103.73,100781.68
2/4/2024,DR - Direct Response,Title,display,5287.57,18835.81
8/22/2023,DR - Direct Response,Title,youtube,858.99,50631.87
9/12/2022,ATL - Above The Line,Brand,ott,1104.59,13316.94
6/22/2022,ATL - Above The Line,Brand,paid social,26425.81,12438.98
6/14/2023,DR - Direct Response,Title,youtube,475.9,4438.8
7/12/2022,DR - Direct Response,Brand,display,543.71,38607.3
9/18/2022,DR - Direct Response,Title,youtube,2893.38,35857.41
1/18/2024,DR - Direct Response,Brand,paid social,788.4,60118.72
11/3/2022,ATL - Above The Line,Brand,display,642.77,34200.63
6/20/2022,DR - Direct Response,Title,paid social,3838.93,210385.43
4/22/2024,ATL - Above The Line,Title,display,209.89,32892.25
11/21/2023,DR - Direct Response,Brand,app,514.86,74550.52
12/30/2023,ATL - Above The Line,Brand,cinema,129440.16,19917.6
1/4/2024,ATL - Above The Line,Brand,olv,7278.27,11083.91
8/12/2022,ATL - Above The Line,Launch,bvod,825.28,56629.23
4/29/2023,ATL - Above The Line,Title,online display,6755.91,25210.69
5/5/2023,ATL - Above The Line,Brand,ooh,8842.54,63511.14
8/25/2022,ATL - Above The Line,Launch,ooh,19114.94,39278.42
1/24/2024,ATL - Above The Line,Title,ctv,2524.42,12444.72
5/19/2023,ATL - Above The Line,Title,ctv,18506.65,80982.66
2/1/2024,ATL - Above The Line,Title,online display,80.15,11506.2
2/8/2024,ATL - Above The Line,Brand,partnership,471.83,51618.49
2/24/2024,ATL - Above The Line,Brand,partnership,4268.75,99696.29
9/27/2022,ATL - Above The Line,Title,bvod,5757.63,18745.19
10/8/2022,ATL - Above The Line,Brand,print,612.47,87894.39
6/19/2023,ATL - Above The Line,Brand,partnership,5072.27,41078.68
3/13/2024,ATL - Above The Line,Title,cinema,1029.92,64791.57
7/9/2023,ATL - Above The Line,Title,cinema,1926.32,11910.53
7/23/2023,ATL - Above The Line,Title,tv,20191.66,34179.43
4/18/2024,ATL - Above The Line,Title,bvod,16381.99,6715.3
4/4/2024,ATL - Above The Line,Brand,ctv,525.09,153408.39
7/24/2023,ATL - Above The Line,Title,radio,471.03,3657.06
4/15/2024,ATL - Above The Line,Title,olv,1511.88,19314.76
11/24/2022,ATL - Above The Line,Brand,tv,3026.03,10828.55
11/21/2022,ATL - Above The Line,Brand,radio,968.51,54239.09
11/22/2022,ATL - Above The Line,Title,radio,20778.38,189878.67
12/4/2022,ATL - Above The Line,Brand,tv,5945.15,53173.35
8/19/2023,ATL - Above The Line,Brand,radio,6609.6,537445.22
8/18/2023,ATL - Above The Line,Brand,ooh,322.84,6921.41
8/21/2023,ATL - Above The Line,Brand,digital audio,26115.16,7475.31
9/5/2023,ATL - Above The Line,Title,online display,19.55,11255.94
9/15/2023,ATL - Above The Line,Title,bvod,14310.86,31133.68
9/23/2023,ATL - Above The Line,Title,partnership,17149.75,9842.28
10/19/2023,ATL - Above The Line,Title,olv,1455.04,12971.71
10/20/2023,ATL - Above The Line,Brand,online display,31600.14,51368.38
2/9/2023,ATL - Above The Line,Brand,ooh,2833.85,7955.02
2/10/2023,ATL - Above The Line,Title,bvod,3554.52,8847.16
10/24/2023,ATL - Above The Line,Title,ctv,5861.39,18484.85
10/30/2023,ATL - Above The Line,Title,cinema,999614.21,20314.37
11/16/2023,ATL - Above The Line,Title,online display,35954.83,75923.06
6/26/2022,ATL - Above The Line,Launch,paid social,11258.1,11171.3
